resp_id,rating,operating_system,RAM,storage,screen_size,battery,price,nationality,Age,Gender,Education,Work
82,7,Linux,16,256,14,12,500,china,27-30,female,Master of Science,No
82,5,Linux,4,1000,13.3,12,1000,china,27-30,female,Master of Science,No
82,3,Windows,16,1000,14,4,1000,china,27-30,female,Master of Science,No
82,3,MacOS,8,526,13.3,12,500,china,27-30,female,Master of Science,No
82,8,Windows,8,1000,13.3,8,1500,china,27-30,female,Master of Science,No
82,2,Linux,4,256,15.6,8,1500,china,27-30,female,Master of Science,No
82,2,MacOS,4,526,15.6,4,1000,china,27-30,female,Master of Science,No
82,3,MacOS,8,256,14,4,1500,china,27-30,female,Master of Science,No
83,6,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
83,3,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
83,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
83,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
83,8,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
83,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
83,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
83,2,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
83,3,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
84,7,Windows,16,1000,14,4,1000,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,3,Windows,16,526,15.6,8,500,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,7,Linux,4,256,15.6,8,1500,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,5,Windows,8,1000,13.3,8,1500,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,6,Linux,4,1000,13.3,12,1000,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,4,Linux,16,256,14,12,500,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,5,MacOS,4,526,15.6,4,1000,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,7,MacOS,8,256,14,4,1500,china,18-20,male,Bachelor's degree,"Yes, full-time"
84,6,MacOS,8,526,13.3,12,500,china,18-20,male,Bachelor's degree,"Yes, full-time"
85,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
85,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
85,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
85,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
85,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
85,1,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
85,7,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
85,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
85,2,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
86,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
86,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
86,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
86,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
86,6,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
86,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
86,2,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
86,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
86,4,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
87,5,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,"Yes, full-time"
87,10,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,"Yes, full-time"
87,7,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,"Yes, full-time"
87,7,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,"Yes, full-time"
87,6,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,"Yes, full-time"
87,5,Linux,16,256,14,12,500,china,24-26,female,Master of Science,"Yes, full-time"
87,1,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,"Yes, full-time"
87,10,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,"Yes, full-time"
87,5,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,"Yes, full-time"
88,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
88,2,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
88,4,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
88,7,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
88,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
88,4,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
88,5,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
88,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
88,6,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
89,10,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,"Yes, full-time"
89,2,Linux,16,256,14,12,500,china,20-23,female,Master of Science,"Yes, full-time"
89,10,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,"Yes, full-time"
89,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,"Yes, full-time"
89,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,"Yes, full-time"
89,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,"Yes, full-time"
89,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,"Yes, full-time"
89,8,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,"Yes, full-time"
89,2,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,"Yes, full-time"
90,6,MacOS,8,256,14,4,1500,china,20-23,female,prefer not to say,"Yes, part-time"
90,9,Linux,16,256,14,12,500,china,20-23,female,prefer not to say,"Yes, part-time"
90,7,Windows,16,1000,14,4,1000,china,20-23,female,prefer not to say,"Yes, part-time"
90,8,Windows,16,526,15.6,8,500,china,20-23,female,prefer not to say,"Yes, part-time"
90,6,Windows,8,1000,13.3,8,1500,china,20-23,female,prefer not to say,"Yes, part-time"
90,6,Linux,4,256,15.6,8,1500,china,20-23,female,prefer not to say,"Yes, part-time"
90,6,Linux,4,1000,13.3,12,1000,china,20-23,female,prefer not to say,"Yes, part-time"
90,7,MacOS,4,526,15.6,4,1000,china,20-23,female,prefer not to say,"Yes, part-time"
90,9,MacOS,8,526,13.3,12,500,china,20-23,female,prefer not to say,"Yes, part-time"
92,8,MacOS,4,526,15.6,4,1000,china,27-30,male,Master of Science,"Yes, full-time"
92,3,Windows,8,1000,13.3,8,1500,china,27-30,male,Master of Science,"Yes, full-time"
92,5,Windows,16,1000,14,4,1000,china,27-30,male,Master of Science,"Yes, full-time"
92,10,Windows,16,526,15.6,8,500,china,27-30,male,Master of Science,"Yes, full-time"
92,4,MacOS,8,526,13.3,12,500,china,27-30,male,Master of Science,"Yes, full-time"
92,2,MacOS,8,256,14,4,1500,china,27-30,male,Master of Science,"Yes, full-time"
92,4,Linux,16,256,14,12,500,china,27-30,male,Master of Science,"Yes, full-time"
92,1,Linux,4,256,15.6,8,1500,china,27-30,male,Master of Science,"Yes, full-time"
92,1,Linux,4,1000,13.3,12,1000,china,27-30,male,Master of Science,"Yes, full-time"
93,8,Windows,16,526,15.6,8,500,china,18-20,female,Bachelor's degree,No
93,7,Linux,16,256,14,12,500,china,18-20,female,Bachelor's degree,No
93,6,MacOS,4,526,15.6,4,1000,china,18-20,female,Bachelor's degree,No
93,2,MacOS,8,256,14,4,1500,china,18-20,female,Bachelor's degree,No
93,5,Windows,16,1000,14,4,1000,china,18-20,female,Bachelor's degree,No
93,4,Windows,8,1000,13.3,8,1500,china,18-20,female,Bachelor's degree,No
93,2,Linux,4,256,15.6,8,1500,china,18-20,female,Bachelor's degree,No
93,4,Linux,4,1000,13.3,12,1000,china,18-20,female,Bachelor's degree,No
93,7,MacOS,8,526,13.3,12,500,china,18-20,female,Bachelor's degree,No
94,3,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
94,6,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
94,7,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
94,3,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
94,3,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
94,3,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
94,3,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
94,3,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
94,6,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
96,2,Linux,16,256,14,12,500,china,24-26,female,prefer not to say,"Yes, full-time"
96,3,Windows,8,1000,13.3,8,1500,china,24-26,female,prefer not to say,"Yes, full-time"
96,1,Linux,4,256,15.6,8,1500,china,24-26,female,prefer not to say,"Yes, full-time"
96,8,Linux,4,1000,13.3,12,1000,china,24-26,female,prefer not to say,"Yes, full-time"
96,5,MacOS,8,256,14,4,1500,china,24-26,female,prefer not to say,"Yes, full-time"
96,7,MacOS,4,526,15.6,4,1000,china,24-26,female,prefer not to say,"Yes, full-time"
96,6,Windows,16,526,15.6,8,500,china,24-26,female,prefer not to say,"Yes, full-time"
96,5,MacOS,8,526,13.3,12,500,china,24-26,female,prefer not to say,"Yes, full-time"
96,4,Windows,16,1000,14,4,1000,china,24-26,female,prefer not to say,"Yes, full-time"
97,4,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
97,7,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
97,6,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
97,4,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
97,5,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
97,5,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
97,4,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
97,6,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
97,5,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
98,7,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
98,3,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
98,5,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
98,8,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
98,1,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
98,10,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
98,10,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
98,5,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
98,5,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
99,5,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,6,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,8,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,4,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,8,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,4,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,7,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,7,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,"Yes, full-time"
99,6,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,"Yes, full-time"
100,1,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
100,4,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
100,3,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
100,7,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
100,1,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
100,2,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
100,10,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
100,4,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
100,7,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
101,8,MacOS,4,526,15.6,4,1000,china,24-26,male,Master of Science,No
101,7,Windows,8,1000,13.3,8,1500,china,24-26,male,Master of Science,No
101,2,Linux,16,256,14,12,500,china,24-26,male,Master of Science,No
101,7,MacOS,8,526,13.3,12,500,china,24-26,male,Master of Science,No
101,8,Linux,4,256,15.6,8,1500,china,24-26,male,Master of Science,No
101,7,MacOS,8,256,14,4,1500,china,24-26,male,Master of Science,No
101,2,Windows,16,526,15.6,8,500,china,24-26,male,Master of Science,No
101,7,Windows,16,1000,14,4,1000,china,24-26,male,Master of Science,No
101,7,Linux,4,1000,13.3,12,1000,china,24-26,male,Master of Science,No
102,6,MacOS,8,526,13.3,12,500,china,20-23,male,Bachelor's degree,No
102,2,Windows,8,1000,13.3,8,1500,china,20-23,male,Bachelor's degree,No
102,7,Linux,16,256,14,12,500,china,20-23,male,Bachelor's degree,No
102,8,Windows,16,526,15.6,8,500,china,20-23,male,Bachelor's degree,No
102,4,MacOS,4,526,15.6,4,1000,china,20-23,male,Bachelor's degree,No
102,4,Linux,4,1000,13.3,12,1000,china,20-23,male,Bachelor's degree,No
102,2,Linux,4,256,15.6,8,1500,china,20-23,male,Bachelor's degree,No
102,5,Windows,16,1000,14,4,1000,china,20-23,male,Bachelor's degree,No
102,5,MacOS,8,256,14,4,1500,china,20-23,male,Bachelor's degree,No
103,3,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
103,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
103,10,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
103,8,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
103,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
103,8,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
103,9,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
103,9,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
103,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
104,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
104,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
104,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
104,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
104,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
104,1,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
104,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
104,10,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
104,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
105,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
105,4,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
105,4,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
105,4,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
105,3,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
105,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
105,4,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
105,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
105,8,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
106,3,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
106,1,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
106,1,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
106,1,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
106,6,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
106,3,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
106,6,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
106,1,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
106,3,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
107,1,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
107,7,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
107,9,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
107,3,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
107,6,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
107,3,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
107,5,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
107,4,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
107,7,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
108,1,Linux,4,256,15.6,8,1500,china,24-26,male,Master of Science,No
108,1,MacOS,8,256,14,4,1500,china,24-26,male,Master of Science,No
108,5,MacOS,4,526,15.6,4,1000,china,24-26,male,Master of Science,No
108,1,MacOS,8,526,13.3,12,500,china,24-26,male,Master of Science,No
108,5,Linux,16,256,14,12,500,china,24-26,male,Master of Science,No
108,1,Windows,16,1000,14,4,1000,china,24-26,male,Master of Science,No
108,1,Linux,4,1000,13.3,12,1000,china,24-26,male,Master of Science,No
108,1,Windows,8,1000,13.3,8,1500,china,24-26,male,Master of Science,No
108,10,Windows,16,526,15.6,8,500,china,24-26,male,Master of Science,No
110,7,Linux,4,1000,13.3,12,1000,china,24-26,female,Bachelor's degree,No
110,4,MacOS,8,526,13.3,12,500,china,24-26,female,Bachelor's degree,No
110,1,MacOS,8,256,14,4,1500,china,24-26,female,Bachelor's degree,No
110,3,Linux,4,256,15.6,8,1500,china,24-26,female,Bachelor's degree,No
110,1,Windows,8,1000,13.3,8,1500,china,24-26,female,Bachelor's degree,No
110,8,MacOS,4,526,15.6,4,1000,china,24-26,female,Bachelor's degree,No
110,7,Windows,16,1000,14,4,1000,china,24-26,female,Bachelor's degree,No
110,3,Windows,16,526,15.6,8,500,china,24-26,female,Bachelor's degree,No
110,3,Linux,16,256,14,12,500,china,24-26,female,Bachelor's degree,No
111,7,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
111,1,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
111,2,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
111,9,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
111,3,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
111,5,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
111,4,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
111,8,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
111,10,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
112,7,MacOS,8,526,13.3,12,500,china,24-26,male,Master of Science,"Yes, part-time"
112,5,MacOS,8,256,14,4,1500,china,24-26,male,Master of Science,"Yes, part-time"
112,1,MacOS,4,526,15.6,4,1000,china,24-26,male,Master of Science,"Yes, part-time"
112,6,Windows,16,1000,14,4,1000,china,24-26,male,Master of Science,"Yes, part-time"
112,8,Linux,4,1000,13.3,12,1000,china,24-26,male,Master of Science,"Yes, part-time"
112,4,Windows,16,526,15.6,8,500,china,24-26,male,Master of Science,"Yes, part-time"
112,6,Linux,16,256,14,12,500,china,24-26,male,Master of Science,"Yes, part-time"
112,7,Linux,4,256,15.6,8,1500,china,24-26,male,Master of Science,"Yes, part-time"
112,10,Windows,8,1000,13.3,8,1500,china,24-26,male,Master of Science,"Yes, part-time"
113,5,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
113,7,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
113,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
113,10,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
113,3,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
113,5,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
113,2,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
113,8,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
113,7,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
115,10,Linux,4,1000,13.3,12,1000,china,<18,female,Bachelor's degree,"Yes, full-time"
115,4,Windows,16,526,15.6,8,500,china,<18,female,Bachelor's degree,"Yes, full-time"
115,9,MacOS,8,256,14,4,1500,china,<18,female,Bachelor's degree,"Yes, full-time"
115,10,MacOS,8,526,13.3,12,500,china,<18,female,Bachelor's degree,"Yes, full-time"
115,10,Windows,16,1000,14,4,1000,china,<18,female,Bachelor's degree,"Yes, full-time"
115,8,Linux,4,256,15.6,8,1500,china,<18,female,Bachelor's degree,"Yes, full-time"
115,8,Windows,8,1000,13.3,8,1500,china,<18,female,Bachelor's degree,"Yes, full-time"
115,8,MacOS,4,526,15.6,4,1000,china,<18,female,Bachelor's degree,"Yes, full-time"
115,6,Linux,16,256,14,12,500,china,<18,female,Bachelor's degree,"Yes, full-time"
116,6,Windows,16,1000,14,4,1000,china,<18,male,Bachelor's degree,No
116,2,MacOS,8,256,14,4,1500,china,<18,male,Bachelor's degree,No
116,4,Linux,4,1000,13.3,12,1000,china,<18,male,Bachelor's degree,No
116,2,MacOS,8,526,13.3,12,500,china,<18,male,Bachelor's degree,No
116,8,MacOS,4,526,15.6,4,1000,china,<18,male,Bachelor's degree,No
116,4,Linux,4,256,15.6,8,1500,china,<18,male,Bachelor's degree,No
116,3,Windows,8,1000,13.3,8,1500,china,<18,male,Bachelor's degree,No
116,4,Linux,16,256,14,12,500,china,<18,male,Bachelor's degree,No
116,6,Windows,16,526,15.6,8,500,china,<18,male,Bachelor's degree,No
117,1,Linux,4,1000,13.3,12,1000,china,20-23,male,Bachelor's degree,No
117,6,MacOS,8,526,13.3,12,500,china,20-23,male,Bachelor's degree,No
117,1,Linux,16,256,14,12,500,china,20-23,male,Bachelor's degree,No
117,1,MacOS,8,256,14,4,1500,china,20-23,male,Bachelor's degree,No
117,1,Linux,4,256,15.6,8,1500,china,20-23,male,Bachelor's degree,No
117,1,MacOS,4,526,15.6,4,1000,china,20-23,male,Bachelor's degree,No
117,3,Windows,8,1000,13.3,8,1500,china,20-23,male,Bachelor's degree,No
117,6,Windows,16,526,15.6,8,500,china,20-23,male,Bachelor's degree,No
117,1,Windows,16,1000,14,4,1000,china,20-23,male,Bachelor's degree,No
118,1,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
118,1,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
118,1,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
118,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
118,1,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
118,8,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
118,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
118,7,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
118,7,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
119,10,Linux,4,1000,13.3,12,1000,china,18-20,male,prefer not to say,"Yes, full-time"
119,9,MacOS,8,526,13.3,12,500,china,18-20,male,prefer not to say,"Yes, full-time"
119,8,MacOS,4,526,15.6,4,1000,china,18-20,male,prefer not to say,"Yes, full-time"
119,7,Linux,16,256,14,12,500,china,18-20,male,prefer not to say,"Yes, full-time"
119,9,Linux,4,256,15.6,8,1500,china,18-20,male,prefer not to say,"Yes, full-time"
119,8,Windows,16,1000,14,4,1000,china,18-20,male,prefer not to say,"Yes, full-time"
119,7,Windows,8,1000,13.3,8,1500,china,18-20,male,prefer not to say,"Yes, full-time"
119,8,MacOS,8,256,14,4,1500,china,18-20,male,prefer not to say,"Yes, full-time"
119,7,Windows,16,526,15.6,8,500,china,18-20,male,prefer not to say,"Yes, full-time"
120,6,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
120,4,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
120,6,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
120,4,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
120,6,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
120,6,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
120,3,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
120,3,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
120,5,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
121,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
121,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
121,3,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
121,7,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
121,3,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
121,3,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
121,5,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
121,2,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
121,7,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
122,9,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,8,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,8,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,6,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,7,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,7,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,8,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,8,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,"Yes, full-time"
122,6,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,"Yes, full-time"
124,1,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
125,3,MacOS,8,256,14,4,1500,china,18-20,male,Bachelor's degree,No
125,5,Windows,8,1000,13.3,8,1500,china,18-20,male,Bachelor's degree,No
125,6,Windows,16,1000,14,4,1000,china,18-20,male,Bachelor's degree,No
125,3,MacOS,4,526,15.6,4,1000,china,18-20,male,Bachelor's degree,No
125,6,MacOS,8,526,13.3,12,500,china,18-20,male,Bachelor's degree,No
125,6,Linux,16,256,14,12,500,china,18-20,male,Bachelor's degree,No
125,6,Linux,4,256,15.6,8,1500,china,18-20,male,Bachelor's degree,No
125,5,Linux,4,1000,13.3,12,1000,china,18-20,male,Bachelor's degree,No
125,7,Windows,16,526,15.6,8,500,china,18-20,male,Bachelor's degree,No
126,4,Linux,4,1000,13.3,12,1000,china,24-26,male,Master of Science,No
126,4,MacOS,8,526,13.3,12,500,china,24-26,male,Master of Science,No
126,5,MacOS,4,526,15.6,4,1000,china,24-26,male,Master of Science,No
126,4,MacOS,8,256,14,4,1500,china,24-26,male,Master of Science,No
126,6,Windows,16,526,15.6,8,500,china,24-26,male,Master of Science,No
